2020,Enero ,2020-01-08,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890201235,Departamento SANTANDER,3103745.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4453,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-08,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890201235,Departamento SANTANDER,8649120.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4454,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-08,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890480059,Departamento BOLÍVAR,484885.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4455,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-09,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,800246953,Distrito BOGOTÁ,1118821103.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4456,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-09,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,800246953,Distrito BOGOTÁ,253684.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4457,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-09,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,800246953,Distrito BOGOTÁ,175760832.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4458,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-10,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890001639,Departamento QUINDÍO,2982505.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4459,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-10,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890001639,Departamento QUINDÍO,892070.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-25,Monopolio De Licores Destilados Nal,1102-25-01,Recaudo,Paula P.,1,4460,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890480059,Departamento BOLÍVAR,1474635.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4461,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
2020,Enero ,2020-01-13,513845701,IMPUESTO CONSUMO LICORES VINOS APERITIVOS Y SIMILARES,BANCO DE OCCIDENTE,890201235,Departamento SANTANDER,53833335.0,1-02-6-04-01-14-01,Recursos Departamentales y Distritales para Aseguramiento,11,ADMINISTRACIÓN DE RENTAS CEDIDAS DE LOS ENTES TERRITORIALES,114,"Impoconsumo Licores, Vinos, Aperitivos y Similares",1102-20,Licores Y Alcohol (Licores Vinos Aperitivos Similares) Nal,1102-20-01,Recaudo,Paula P.,1,4462,2,1,Régimen Subsidiado,21,1,Entidades Territoriales
